id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance
2454,SU_AERW,1,0.0,0.010000000000000005,0.01,0.01,0.0,0.020075757575757584,0.02,0.021,66,454.67199999999997,0.0
2455,radiation_flux:out_of_physical_bounds,6,0.0,0.010232323232323185,0.008,0.012,0.0006533773264350385,0.010333333333333285,0.009000000000000001,0.012,121770,454.61,33.33333333333333
2456,>OMP-GPNORM_TRANS         (1429),6,0.0,0.008775252525252495,0.005,0.016,0.002107849990307464,0.008828282828282796,0.005,0.016,41646,455.06699999999995,68.75
2461,MXMAOP,1,0.0,0.010545454545454552,0.004,0.02,0.003919112215724444,0.324409090909091,0.311,0.336,12672,454.42199999999997,80.0
2470,PPITPQ,6,0.0,0.009406565656565584,0.009000000000000001,0.012,0.0006395071862363408,0.009739898989898915,0.009000000000000001,0.013000000000000001,613800,454.824,24.999999999999993
2473,IOSTREAM_MIX:IGETPROCHLP,1,0.0,0.009530303030303037,0.001,0.01,0.0011664501963676206,0.010757575757575764,0.003,0.011000000000000001,187836,454.731,90.00000000000001
2474,WAMWND,6,0.0,0.009111111111111049,0.008,0.011000000000000001,0.0007064102711366605,0.009739898989898915,0.008,0.012,915486,454.769,27.272727272727277
2476,NEMOADDFLDS,6,0.0,0.009315656565656489,0.009000000000000001,0.012,0.0004969347289053416,0.011111111111111148,0.01,0.013000000000000001,3969240,454.815,24.999999999999993
2479,SULUN,1,0.0,0.009015151515151521,0.008,0.01,0.0003278097122710181,0.009196969696969703,0.009000000000000001,0.015,66,454.788,20.0
2480,UPDTRANS,1,0.0,0.009530303030303037,0.009000000000000001,0.01,0.0005029053120754963,0.009530303030303037,0.009000000000000001,0.01,2046,454.779,9.999999999999991
2483,SPNORMBM,1,0.0,0.01036363636363637,0.009000000000000001,0.013000000000000001,0.0010020957061058612,0.17468181818181824,0.154,0.19699999999999998,33770,454.56699999999995,30.769230769230766
2484,SPECRT,1,0.0,0.012803030303030311,0.009000000000000001,0.02,0.004486628670821425,0.9640757575757581,0.9570000000000001,0.9670000000000001,66,454.769,54.99999999999999
2487,FIELD_CONTAINER_GP_MOD:FIELD_CREATE,1,0.0,0.009378787878787884,0.001,0.011000000000000001,0.0012498018490963527,0.014303030303030314,0.002,0.015,198,454.62,90.90909090909092
2491,IO_SERV_SUIOSCTMPL:MKGPSORT_MODEL,1,0.00030303030303030303,0.011696969696969704,0.009000000000000001,0.075,0.00795558767731054,0.18754545454545465,0.08,0.191,66,454.61,88.00000000000001
2494,CLDPRG_LAYER,6,0.0,0.008012626262626254,0.006999999999999999,0.01,0.0006383064394157932,0.591020202020202,0.531,0.675,1023000,454.939,30.00000000000001
2498,RRTM_KGB7,1,0.0,0.008530303030303036,0.008,0.01,0.0006614598533011192,0.008530303030303036,0.008,0.01,66,454.939,20.0
2499,radiation_flux:calc_surface_spectral,6,0.0,0.008941919191919133,0.008,0.01,0.0005316897863383883,0.00905555555555549,0.008,0.01,121770,454.779,20.0
2502,SRTM_TAUMOL26,6,0.0,0.008878787878787818,0.008,0.009000000000000001,0.00032678649470032814,0.00895707070707064,0.008,0.009000000000000001,121770,454.858,11.11111111111112
2506,DIWRGRFP,1,0.0,0.008833333333333339,0.006999999999999999,0.009000000000000001,0.00045007121943543886,0.008833333333333339,0.006999999999999999,0.009000000000000001,66,454.832,22.22222222222224
2515,radiation_ifs_rrtm:planck_function_surf,6,0.0,0.008070707070707067,0.006999999999999999,0.009000000000000001,0.0005032054265575516,0.008154040404040394,0.006999999999999999,0.009000000000000001,121770,454.858,22.22222222222224
2516,SUCHET,1,0.0,0.00892424242424243,0.008,0.01,0.0006635709007531452,0.009181818181818189,0.009000000000000001,0.01,66,454.702,20.0
2518,GPNORM_TRANS,1,0.0,0.008984848484848491,0.008,0.011000000000000001,0.0007940630519902877,0.4296666666666667,0.209,0.603,7854,454.76,27.272727272727277
2519,>TRS-FTINV_CTL   - INVERSE( 107),1,0.0,0.007606060606060611,0.003,0.012,0.001975844807661448,7.581954545454546,6.444,8.17,6600,454.858,75.00000000000001
2521,SUECAEOR,1,0.0,0.008075757575757582,0.008,0.009000000000000001,0.00026663752754548854,0.07221212121212127,0.07200000000000001,0.073,66,454.85,11.11111111111112
2522,>OMP-WAVXFORM             (1443),6,0.0,0.008391414141414116,0.006999999999999999,0.01,0.0005089846136313347,0.011823232323232293,0.01,0.013000000000000001,38808,454.923,30.00000000000001
2523,SINPUT,6,0.0,0.0074696969696969795,0.006999999999999999,0.008,0.0004997122301919902,4.7556616161616185,4.332,5.172000000000001,1821534,454.976,12.50000000000001
2524,RRTM_KGB15,1,0.0,0.008181818181818188,0.008,0.009000000000000001,0.0003886501653787776,0.008181818181818188,0.008,0.009000000000000001,66,454.907,11.11111111111112
2525,GATH_SPEC,1,0.0,0.007772727272727278,0.0,0.009000000000000001,0.0010640337551825283,0.07804545454545457,0.001,0.08,66,454.88300000000004,100.0
2527,SU_AER_CLIMATOLOGY,1,0.0,0.009469696969696977,0.008,0.022000000000000002,0.003754872514356194,3.043590909090908,3.0410000000000004,3.0460000000000003,132,454.874,63.63636363636363
2528,radiation_pdf_sampler:setup,1,0.0,0.007560606060606066,0.006999999999999999,0.008,0.0005001165365357864,0.007560606060606066,0.006999999999999999,0.008,66,455.004,12.50000000000001
2531,SUVSPLIP,1,0.0,0.008000000000000005,0.008,0.008,0.0,0.008000000000000005,0.008,0.008,66,454.915,0.0
2536,TRACARE,1,0.0,0.008000000000000005,0.008,0.008,0.0,0.008000000000000005,0.008,0.008,66,454.923,0.0
2543,FPTSA_DIR,1,0.0,0.007636363636363642,0.006999999999999999,0.009000000000000001,0.0005720775535473559,0.007772727272727278,0.006999999999999999,0.009000000000000001,396,454.899,22.22222222222224
2548,AIRSEA,6,0.0,0.006532828282828258,0.005,0.008,0.0006132982678723881,0.07236111111111124,0.057,0.084,1821534,455.01800000000003,37.5
2555,IOPACK,1,0.0,0.007909090909090914,0.006999999999999999,0.008,0.00028968272975116074,0.007969696969696976,0.006999999999999999,0.008,198,454.94599999999997,12.50000000000001
2556,SUPHY,1,0.0,0.007787878787878793,0.004,0.01,0.0020866989131909652,1.109227272727272,1.104,1.1159999999999999,66,454.69199999999995,60.0
2561,SUBFPOS,1,0.0,0.0072121212121212174,0.006,0.008,0.0005952414252321109,0.3016363636363635,0.3,0.303,66,454.99,25.0
2563,SUECAEBC,1,0.0,0.007227272727272733,0.006999999999999999,0.008,0.0004222815154866224,0.014893939393939406,0.013999999999999999,0.015,66,454.961,12.50000000000001
2564,>TRS-FTDIR_CTL   - DIRECT ( 106),1,0.00015151515151515152,0.006893939393939399,0.003,0.023,0.0027908024094475204,3.820287878787879,3.217,4.294,6798,454.824,86.95652173913044
2566,SUMPFPOS,1,0.0,0.007060606060606066,0.006999999999999999,0.008,0.00024043472671155018,0.007060606060606066,0.006999999999999999,0.008,66,454.969,12.50000000000001
2569,SUTRANS,1,0.0,0.006954545454545459,0.006,0.006999999999999999,0.0002098950786844322,0.36172727272727245,0.361,0.36200000000000004,66,454.99699999999996,14.285714285714274
2571,SURFACE_FIELDS_MIX:GPOPER,1,0.0,0.006696969696969701,0.006,0.006999999999999999,0.00046308985569996474,0.019984848484848494,0.019,0.021,40986,455.03,14.285714285714274
2573,SUGENORD,1,0.0,0.007000000000000005,0.006999999999999999,0.006999999999999999,0.0,0.007000000000000005,0.006999999999999999,0.006999999999999999,66,455.01099999999997,0.0
2575,IO_SERV_MAP_SEND_PART1,1,0.0,0.007075757575757581,0.006,0.008,0.0005632489833540915,0.009666666666666674,0.008,0.016,1584,454.954,25.0
2576,>OMP-IFSTOWAM 2           (1437),6,0.0,0.006623737373737332,0.005,0.01,0.0013225759949804029,0.02176515151515147,0.017,0.035,38016,455.124,50.0
2578,>OMP-SULEG - SUPOLF       (1251),6,0.0,0.005641414141414109,0.004,0.006999999999999999,0.0005255035152198079,0.005641414141414109,0.004,0.006999999999999999,5040,455.096,42.85714285714285
2581,FEMEAN,6,0.0,0.005957070707070674,0.005,0.006999999999999999,0.0003970466988451139,0.006025252525252487,0.005,0.006999999999999999,141570,455.14,28.571428571428566
2584,PPVVEL,6,0.0,0.005348484848484816,0.004,0.009000000000000001,0.0008173886962654357,0.01599494949494943,0.011000000000000001,0.031,245520,455.251,55.55555555555556
2586,TRANSINVH,1,0.0,0.006060606060606064,0.006,0.006999999999999999,0.00024043472671154997,26.316878787878796,22.795,30.414,6402,455.024,14.285714285714274
2587,SUSI,1,0.0,0.004939393939393943,0.0,0.008,0.0025772900966760113,0.028954545454545455,0.025,0.032,66,455.661,100.0
2592,INV_TRANS,1,0.0,0.00604545454545455,0.005,0.006999999999999999,0.0004781959103456744,27.185227272727264,23.750999999999998,31.203000000000003,6600,455.061,28.571428571428566
2593,RADDRV,1,0.0,0.003121212121212123,0.001,0.006,0.001758628412363991,24.954242424242434,24.153000000000002,25.599,594,455.52099999999996,83.33333333333334
2594,SUVERTFE3D,1,0.0,0.006045454545454549,0.006,0.009000000000000001,0.0003692744729379984,0.007121212121212126,0.006999999999999999,0.012,66,455.101,33.333333333333336
2595,radiation_cloud:crop_cloud_fraction,6,0.0,0.0056010101010100675,0.005,0.006999999999999999,0.000500530341420499,0.005689393939393905,0.005,0.006999999999999999,121770,455.20300000000003,28.571428571428566
2596,SUECAEC:PART3,1,0.0,0.005878787878787883,0.005,0.006999999999999999,0.0006682963763331702,0.005878787878787883,0.005,0.006999999999999999,66,455.055,28.571428571428566
2598,GRIB_UTILS_MOD:GRIB_SET_PARAMETER,1,0.0,0.005714285714285718,0.001,0.006,0.0011689566404829532,0.0729,0.069,0.098,4572,455.096,83.33333333333334
2599,>OMP-SPNORMD              (1651),6,0.0,0.005101010101010056,0.005,0.006,0.0003017233033699012,0.005111111111111066,0.005,0.006,2376,455.16,16.666666666666664
2601,SUVERTFE3,1,0.0,0.006045454545454549,0.006,0.008,0.0002735419068902876,0.009242424242424248,0.008,0.013000000000000001,66,455.10699999999997,25.0
2604,radiation_flux:allocate,6,0.0,0.0030959595959595804,0.002,0.006,0.0006489593136464284,0.0031565656565656387,0.002,0.006,121770,455.349,66.66666666666666
2608,CLAERVIS,6,0.0,0.005143939393939347,0.005,0.008,0.0003724549230918124,0.005921717171717144,0.005,0.008,1023000,455.16,37.5
2610,FULLPOS_DRV,1,0.0,0.005803030303030306,0.005,0.006999999999999999,0.000706447166508295,4.388621212121212,4.074,4.8469999999999995,594,455.145,28.571428571428566
2612,>MPL-BROADCAST IN INMARS I( 619),1,0.0,0.008439393939393943,0.005,0.012,0.0025787819896448305,0.008439393939393943,0.005,0.012,132,454.434,58.333333333333336
2617,>OMP-WVRG2XF              (1426),6,0.0,0.00522727272727269,0.004,0.006999999999999999,0.00047078026948927135,0.0052373737373737,0.004,0.006999999999999999,38016,455.175,42.85714285714285
2618,HQR2,1,0.0,0.005015151515151518,0.005,0.006,0.00012309149097933277,0.005015151515151518,0.005,0.006,66,455.129,16.666666666666664
2619,FIELD_DEFINITIONS:MAIN_FIELD_SET_METADATA,1,0.0,0.004530303030303034,0.001,0.005,0.0006614598533011188,0.004530303030303034,0.001,0.005,198,455.225,80.0
2621,radiation_single_level:allocate,6,0.0,0.003957070707070685,0.002,0.006999999999999999,0.0010557500207815573,0.004297979797979771,0.003,0.006999999999999999,121770,455.408,71.42857142857143
2622,SUVV1,1,0.0,0.004742424242424246,0.004,0.006,0.0007506019340524399,0.004924242424242427,0.004,0.006,66,455.043,33.33333333333333
2623,NEWWIND,1,0.0,0.004681818181818185,0.003,0.009000000000000001,0.0014692655507910271,0.014409090909090917,0.009000000000000001,0.021,6336,455.11800000000005,66.66666666666667
2627,ALLOCATE_EMPTY_TRAJECTORY,1,0.0,0.004984848484848489,0.001,0.006,0.0007940630519902879,0.004984848484848489,0.001,0.006,66,455.135,83.33333333333334
2635,>TRS-LTDIR_CTL   - DIRECT ( 103),1,0.0,0.005090909090909094,0.004,0.006,0.0003813850356982371,2.524833333333333,2.339,2.7039999999999997,6798,455.16,33.33333333333333
2638,>OMP-WAM CLOSEND          (1491),6,0.0,0.005265151515151488,0.004,0.006999999999999999,0.000630770256294276,0.005290404040404014,0.004,0.006999999999999999,38016,455.129,42.85714285714285
2642,CLOSEND,1,0.0,0.004106060606060609,0.003,0.006,0.00043425578704041297,0.009378787878787884,0.008,0.011000000000000001,6336,455.255,50.0
2645,STHQ,6,0.0,0.004699494949494919,0.004,0.005,0.0004590576450658624,0.004772727272727236,0.004,0.005,84942,455.27099999999996,20.0
2647,IO_SERV_RECLAIM_BUF_SPACE,1,0.0,0.0012878787878787881,0.0,0.006999999999999999,0.0017954228258388394,0.0013333333333333337,0.0,0.006999999999999999,5082,455.64,100.0
2652,IO_SERV_WV_SUIOSCTMPL:MKWVSSORT,1,0.00042857142857142855,0.005585714285714288,0.002,0.145,0.016932511269395295,0.005585714285714288,0.002,0.145,70,455.44,98.62068965517241
2656,>OMP-SCAN2M HPOS          (1434),6,0.0,0.0020808080808080824,0.001,0.006999999999999999,0.0010450778438865869,0.029891414141414132,0.025,0.032,3564,455.602,85.71428571428571
2660,GSTATS_LABEL_IFS,1,0.0,0.004318181818181821,0.003,0.005,0.0005010478530529305,0.004318181818181821,0.003,0.005,66,455.14,40.0
2661,SET2PE,1,0.0,0.003818181818181821,0.003,0.005,0.0005235703144047361,0.0041969696969697,0.003,0.005,259996,455.27099999999996,40.0
2662,SUGRIDF,1,0.0,0.004136363636363639,0.003,0.005,0.0006047596760154117,0.5818787878787881,0.579,0.585,66,455.282,40.0
2664,UPDRGAS,1,0.0,0.004969696969696972,0.004,0.005,0.00017273340683501219,0.005181818181818185,0.005,0.006,6534,455.184,20.0
2665,ALLFPOS,1,0.0,0.004863636363636367,0.004,0.006,0.0007208192697066441,4.376742424242424,4.063,4.836,594,455.11300000000006,33.33333333333333
2666,SUFA,1,0.0,0.004954545454545458,0.004,0.006999999999999999,0.0010731953464995325,0.005181818181818186,0.004,0.006999999999999999,66,455.208,42.85714285714285
2667,SUECOZC,1,0.0,0.0035757575757575785,0.003,0.005,0.0006577492171291674,0.0035757575757575785,0.003,0.005,594,455.36199999999997,40.0
2668,>MPL-SARINVERT BCAST WAM  ( 696),1,0.0,0.00281818181818182,0.0,0.006999999999999999,0.0015875388878007744,0.00281818181818182,0.0,0.006999999999999999,66,455.533,100.0
2669,SURIP0,1,0.0,0.004121212121212124,0.004,0.005,0.0003288746085645838,0.004121212121212124,0.004,0.005,66,455.212,20.0
2670,>BAR-BARRIER IN DIST_GRID_( 786),1,0.00015151515151515152,0.009030303030303036,0.0,0.044000000000000004,0.006656332316430717,0.009030303030303036,0.0,0.044000000000000004,264,455.69,100.0
2674,>OMP-GATH_SPEC_CONTROL    (1644),6,0.0,0.004351010101010083,0.002,0.006,0.000664106129919341,0.004351010101010083,0.002,0.006,792,455.165,66.66666666666666
2675,SUSPSDT,1,0.0,0.0030909090909090934,0.0,0.004,0.0016891260619464883,0.006787878787878793,0.0,0.009000000000000001,66,455.23800000000006,100.0
2676,>MPL-BROADCAST IOSTREAM SP( 631),1,0.006212121212121214,0.028848484848484814,0.0,0.071,0.028911665159315578,0.028848484848484814,0.0,0.071,66,453.44699999999995,100.0
2677,SURFACE_FIELDS_MIX:ALLO_SURF,1,0.0,0.0037878787878787906,0.002,0.005,0.0005118639096524212,0.0037878787878787906,0.002,0.005,66,455.24699999999996,60.0
2681,>OMP-WAMODEL 4            (1439),6,0.0,0.004025252525252526,0.003,0.005,0.0002835019467147894,0.004921717171717126,0.004,0.005,396,455.20300000000003,40.0
2686,SDISSIP,6,0.0,0.004005050505050508,0.004,0.005,7.097689033600718e-05,0.8077954545454551,0.767,0.851,915486,455.24699999999996,20.0
2695,>OMP-WAM MPDECOMP         (1497),6,0.0,0.004050505050505051,0.004,0.005,0.00021926170127341873,0.004050505050505051,0.004,0.005,1188,455.282,20.0
2696,RDSCAW,6,0.0,0.004085858585858584,0.004,0.005,0.00028050951869409925,0.004835858585858546,0.004,0.006,858330,455.26300000000003,20.0
2705,>OMP-SUGAW_MOD            (1650),6,0.0,0.003025252525252526,0.001,0.013999999999999999,0.0021884318845430727,0.0030277777777777785,0.001,0.013999999999999999,792,455.5,92.85714285714285
2706,SCAN2M_HPOS,6,0.0,0.0031893939393939385,0.002,0.009000000000000001,0.0013749986923312129,0.02777020202020197,0.024,0.03,368280,455.42699999999996,77.77777777777779
2707,GRIDFPOS,1,0.0,0.003984848484848488,0.003,0.008,0.0014303568596405393,0.044939393939393925,0.044000000000000004,0.046,594,455.19800000000004,62.5
2713,LOGDIS,1,0.0009090909090909091,0.008000000000000002,0.003,0.26899999999999996,0.03262137100358975,0.008000000000000002,0.003,0.26899999999999996,6402,455.251,98.88475836431226
2718,radiation_single_level:deallocate,6,0.0,0.004000000000000001,0.003,0.005,0.00020126184217065108,0.004083333333333334,0.004,0.005,243540,455.259,40.0
2719,SUGEM_NAML,1,0.0,0.003984848484848488,0.003,0.004,0.0001230914909793329,0.003984848484848488,0.003,0.004,66,455.259,25.0
2721,GRIB_API:IGRIB_CLONE,1,0.004,0.02118571428571429,0.004,0.318,0.0703381671923228,0.021200000000000004,0.004,0.319,3384,455.26300000000003,98.74213836477988
2723,>MPL-SLCOMM1_COMMS        ( 509),1,0.0,0.005454545454545458,0.002,0.018000000000000002,0.0038317773268442263,0.0054696969696969725,0.002,0.018000000000000002,6534,455.39,88.88888888888889
2726,GATH_GRID,1,0.0,0.0017575757575757588,0.0,0.004,0.0010386471387280082,0.17590909090909096,0.005,0.18,66,455.60400000000004,100.0
2728,MPFLDTOIFS,1,0.0,0.003166666666666669,0.002,0.005,0.0007958224257542212,0.6998787878787877,0.193,1.369,6336,455.274,60.0
2729,SPCIMPFSOLVE,1,0.0,0.003363636363636366,0.003,0.004,0.0004847319207201387,0.5584242424242425,0.511,0.606,6336,455.358,25.0
2730,RRTM_KGB8,1,0.0,0.0032727272727272752,0.002,0.004,0.0006213002382214141,0.0032727272727272752,0.002,0.004,66,455.365,50.0
2731,SUDYN,1,0.0,0.0042575757575757595,0.004,0.005,0.00044065008132586803,0.038606060606060595,0.035,0.044000000000000004,66,455.23400000000004,20.0
2733,MINV_8:GECO,1,0.0,0.003954545454545457,0.003,0.005,0.0002735419068902876,0.003969696969696972,0.003,0.005,396,455.314,40.0
2734,POS:FILL_PP2,6,0.0,0.002202020202020204,0.001,0.005,0.0006672034662781888,0.0023686868686868703,0.002,0.006,491040,455.519,80.0
2735,MWP1,6,0.0,0.003547979797979787,0.003,0.004,0.0004983222073876052,0.0037196969696969614,0.003,0.004,84942,455.402,25.0
2736,RRTM_KGB2,1,0.0,0.00372727272727273,0.003,0.004,0.0004487745552040595,0.00372727272727273,0.003,0.004,66,455.24199999999996,25.0
2737,MWP2,6,0.0,0.00350252525252524,0.003,0.004,0.0005006261263138764,0.0036843434343434263,0.003,0.004,84942,455.405,25.0
2738,SUACV,1,0.0,0.003196969696969699,0.003,0.004,0.00040075685971179654,0.004000000000000003,0.004,0.004,66,455.325,25.0
2742,UNSETICE,6,0.0,0.0026818181818181815,0.002,0.004,0.0007358953745618298,0.0035227272727272603,0.002,0.005,9438,455.5,50.0
2747,IOSPECE_MOD:IOSPECE_PL_SELECTFY,1,0.0,0.0034848484848484873,0.003,0.004,0.0005036000929438492,0.0035757575757575785,0.003,0.004,198,455.311,25.0
2752,SPECTRAL_FIELDS_MOD:CREATE_SPEC,1,0.0,0.0030454545454545474,0.003,0.004,0.00020989507868443243,0.0030454545454545474,0.003,0.004,66,455.335,25.0
2753,SP2GPMCUF,1,0.0,0.002060606060606062,0.0,0.004,0.0016629796046558013,0.002060606060606062,0.0,0.004,198,455.45099999999996,100.0
2754,GRIB_CODE_MESSAGE,1,0.0,0.003272727272727275,0.003,0.004,0.00044877455520405947,0.009090909090909097,0.008,0.01,1716,455.32099999999997,25.0
2755,radiation_gas:get,6,0.0,0.0030479797979797814,0.003,0.004,0.00021399387095436873,0.003133838383838367,0.003,0.004,121770,455.36800000000005,25.0
2756,OUTBS,1,0.0,0.0035757575757575785,0.003,0.005,0.0005833749568899409,0.6475000000000001,0.496,0.882,198,455.345,40.0
2757,TABU_SWELLFT,1,0.0,0.003015151515151517,0.003,0.004,0.00012309149097933274,0.003015151515151517,0.003,0.004,66,455.349,25.0
2761,TRANSDIR_MDL,1,0.0,0.003166666666666669,0.003,0.004,0.0003755338080994053,19.80410606060606,12.194,32.234,6336,455.332,25.0
2762,SUCLOPN,1,0.0,0.003015151515151517,0.002,0.004,0.0004469529055358068,0.003015151515151517,0.002,0.004,132,455.342,50.0
2764,PROPAG_WAM,1,0.0,0.0031515151515151534,0.003,0.004,0.00036129784186475635,2.7642878787878775,2.6239999999999997,2.995,6336,455.30699999999996,25.0
2766,IOSTREAM_MIX:SETUP_IOSTREAM,1,0.0,0.0035757575757575785,0.003,0.005,0.0005280036730818062,0.006833333333333337,0.003,0.039,396,455.355,40.0
2770,RRTM_KGB4,1,0.0,0.003272727272727275,0.003,0.004,0.0004487745552040593,0.003272727272727275,0.003,0.004,66,455.38699999999994,25.0
2772,MICEP,6,0.0,0.002929292929292919,0.002,0.004,0.0003486690862360959,0.003222222222222205,0.003,0.005,915486,455.39300000000003,50.0
2774,GETWND,1,0.0,0.0030606060606060623,0.003,0.004,0.00024043472671155018,0.5595909090909089,0.5539999999999999,0.564,6402,455.286,25.0
2775,SPGEOM_MOD:SUSPGM,1,0.0,0.003000000000000002,0.003,0.003,0.0,0.003000000000000002,0.003,0.003,66,455.42199999999997,0.0
2776,PRESET_WGRIB_TEMPLATE,1,0.0,0.005060606060606063,0.002,0.006999999999999999,0.0012511998903057678,0.03389393939393939,0.031,0.036000000000000004,132,455.084,71.42857142857143
2779,WVXF2GB,1,0.0,0.003000000000000002,0.003,0.003,0.0,0.20440909090909096,0.174,0.256,6336,455.384,0.0
2780,GRIB_API:IGRIB_RELEASE,1,0.0005714285714285715,0.006171428571428573,0.003,0.06,0.012493443415023306,0.0062000000000000015,0.003,0.06,8327,455.39300000000003,95.0
2783,OUTBETA,6,0.0,0.002820707070707062,0.002,0.003,0.00038408267181079845,0.00336363636363635,0.003,0.004,915486,455.435,33.33333333333333
2784,PE2SET,6,0.0,0.0005050505050505054,0.0,0.005,0.0011351572678528895,0.0006717171717171722,0.0,0.006999999999999999,459426,455.731,100.0
2785,LFICOM:NEW_LFI,1,0.0,0.0028939393939393957,0.002,0.003,0.00031027471097463987,0.0028939393939393957,0.002,0.003,66,455.413,33.33333333333333
2787,OUTBLOCK,6,0.0,0.0032020202020201904,0.002,0.006,0.0007561367230168384,0.6186262626262629,0.462,0.86,28314,455.494,66.66666666666666
2791,KURTOSIS,6,0.0,0.002901515151515141,0.002,0.004,0.0003228006043203719,0.02225757575757571,0.018000000000000002,0.024,28314,455.47,50.0
2793,>OMP-SETUP MODGRIN 3      (1404),6,0.0,0.0022297979797979814,0.001,0.003,0.0007763732363512347,0.0022297979797979814,0.001,0.003,396,455.411,66.66666666666666
2800,SUSWN,1,0.0,0.0018484848484848497,0.001,0.003,0.0007069419352159693,0.0018484848484848497,0.001,0.003,66,455.519,66.66666666666666
2802,RRTM_KGB14,1,0.0,0.0019545454545454558,0.001,0.003,0.000773241293453795,0.0019545454545454558,0.001,0.003,66,455.559,66.66666666666666
2804,>TRS-LTINV_CTL   - INVERSE( 102),1,0.0,0.003030303030303032,0.003,0.004,0.0001727334068350122,4.133121212121213,3.238,4.3919999999999995,6600,455.42699999999996,25.0
2808,SUVERT,1,0.0,0.0026666666666666683,0.002,0.003,0.0004750168687962836,0.03569696969696967,0.034,0.053,66,455.44300000000004,33.33333333333333
2809,SUCUMF,1,0.0,0.003000000000000002,0.003,0.003,0.0,0.003000000000000002,0.003,0.003,66,455.43,0.0
2811,IO_SERV_SUIOSCTMPL:MKSPSORT_MODEL,1,0.0,0.0033030303030303046,0.002,0.019,0.0019843208252520905,0.08103030303030295,0.02,0.08199999999999999,66,455.41900000000004,89.47368421052633
2813,CPG_DRV,1,0.0,0.0022878787878787897,0.002,0.003,0.00045624391300981554,69.27342424242423,67.226,70.4,6402,455.455,33.33333333333333
2818,SETUP_VAR,1,0.0,0.003666666666666669,0.002,0.006999999999999999,0.0016012815380508712,0.004590909090909094,0.003,0.008,66,455.01800000000003,71.42857142857143
2821,IO_SERV_SEND_MDL,1,0.0,0.006681818181818186,0.0,0.015,0.003859689469012086,0.006696969696969701,0.0,0.015,5082,454.806,100.0
2822,DIR_TRANS,1,0.0,0.004560606060606064,0.003,0.006,0.0008251580338854982,21.560439393939394,14.0,33.912,6798,455.36800000000005,50.0
2827,>OMP-SETUP SUGRIDG X      (1409),6,0.0,0.002939393939393926,0.002,0.003,0.0002389081415839043,0.0029494949494949362,0.002,0.003,20196,455.41900000000004,33.33333333333333
2828,SUALMDH,1,0.0,0.002530303030303032,0.002,0.003,0.000502905312075497,0.002530303030303032,0.002,0.003,66,455.445,33.33333333333333
2832,PPT_OLD,6,0.0,0.002169191919191921,0.001,0.003,0.0003820800546182265,0.01303535353535349,0.009000000000000001,0.026000000000000002,245520,455.53,66.66666666666666
2833,SULAP,1,0.0,0.002424242424242426,0.0,0.003,0.0005833749568899409,0.002424242424242426,0.0,0.003,66,455.43300000000005,100.0
2836,>MPL-GPNORM_TRANS         ( 815),1,0.0013636363636363637,0.008681818181818183,0.001,0.245,0.03236767575168834,0.008681818181818183,0.001,0.245,7854,455.61300000000006,99.59183673469387
2838,GP_MODEL_HEAP2,1,0.0,0.002484848484848486,0.002,0.003,0.0005036000929438492,347.8916666666667,335.833,356.279,6402,455.44800000000004,33.33333333333333
2839,SUFAINIT,1,0.0,0.0022878787878787897,0.002,0.003,0.00045624391300981565,0.005530303030303034,0.005,0.006,66,455.50800000000004,33.33333333333333
2840,RRTM_KGB6,1,0.0,0.0016363636363636376,0.001,0.002,0.00048473192072013877,0.0016363636363636376,0.001,0.002,66,455.62,50.0
2841,>OMP-TRANSDIR_MDL         (1036),6,0.0,0.00299747474747475,0.002,0.009000000000000001,0.0022394605333368478,0.003005050505050507,0.002,0.009000000000000001,38016,455.468,77.77777777777779
2842,SUVFE_ADJUST_AB,1,0.0,0.0025454545454545474,0.001,0.003,0.0005315237365513251,0.01672727272727274,0.008,0.034,66,455.425,66.66666666666666
2843,GRIDPOINT_FIELDS_MIX:ALLOCATE_GRID,1,0.0,0.0017424242424242437,0.0,0.002,0.0006399664909642611,0.0032272727272727297,0.0,0.004,198,455.468,100.0
2844,>BAR-BARRIER IN DIST_SPEC_( 787),1,0.0,0.0027424242424242433,0.0,0.011000000000000001,0.003630260029087156,0.0027424242424242433,0.0,0.011000000000000001,66,455.711,100.0
2846,>OMP-SETUP SUGEM2 1       (1405),6,0.0,0.002878787878787869,0.002,0.004,0.0004830855944856355,0.0028813131313131213,0.002,0.004,396,455.411,50.0
2855,radiation_flux:deallocate,6,0.0,0.002116161616161618,0.002,0.003,0.0003208239615745987,0.0022474747474747494,0.002,0.003,121770,455.47900000000004,33.33333333333333
2857,radiation_cloud:create_fractional_std,6,0.0,0.002012626262626264,0.001,0.003,0.00013252053757115755,0.0020378787878787895,0.002,0.003,121770,455.494,66.66666666666666
2858,PEAKFRI,6,0.0,0.0020000000000000013,0.002,0.002,0.0,0.0020000000000000013,0.002,0.002,56628,455.51199999999994,0.0
2859,WVRG2XF,1,0.0,0.002212121212121214,0.002,0.003,0.0004119429204355498,0.007575757575757581,0.006,0.009000000000000001,6336,455.48800000000006,33.33333333333333
2863,INITIALINT,1,0.0,0.0020000000000000013,0.002,0.002,0.0,0.002075757575757577,0.002,0.003,66,455.483,0.0
